802.747, 805.58, 218.008, 328.654, 2210.1, Signal.
497.458, 257.778, 263.613, 198.19, 1737.4, Signal.
915.584, 536.97, 341.915, 340.422, 2350.27, Signal.
720.122, 752, 346.774, 161.083, 2755, Signal.
830.608, 727.542, 257.148, 375.084, 2226.23, Signal.
1243.84, 495.392, 146.954, 224.229, 2312.76, Signal.
893.129, 615.535, 560.031, 60.144, 2169.63, Signal.
743.08, 205.704, 649.96, 203.42, 2467.65, Signal.
801.557, 429.514, 556.279, 129.837, 2149.55, Signal.
664.833, 89.2499, 392.56, 62.388, 1632.66, Signal.
809.586, 211.976, 354.39, 138.466, 1795.04, Signal.
816.532, 711.734, 489.431, 410.509, 2739.3, Signal.
498.044, 227.617, 271.893, 216.075, 2074.4, Signal.
939.105, 488.687, 344.353, 418.658, 2382.6, Signal.
1140.96, 914.393, 119.129, 166.186, 2413.09, Signal.
740.227, 705.944, 265.747, 248.386, 2317.91, Signal.
562.693, 269.072, 362.973, 188.392, 2180.38, Signal.
615.98, 343.682, 451.798, 229.857, 2141.71, Signal.
765.522, 806.436, 95.0946, 118.613, 1989.84, Signal.
326.626, 341.23, 322.77, 202.383, 1981.21, Signal.
445.721, 268.232, 407.314, 187.598, 1997.64, Signal.
468.281, 456.375, 393.67, 328.926, 2155.73, Signal.
667.594, 559.905, 449.038, 308.64, 2021.03, Signal.
256.057, 460.805, 136.011, 162.7, 1844.66, Signal.
547.408, 420.566, 121.467, 73.1817, 1662.7, Signal.
579.2, 653.361, 200.05, 165.907, 2265.62, Signal.
793.795, 289.454, 694.475, 207.214, 2104.46, Signal.
270.648, 387.654, 51.9121, 67.6228, 1208.04, Signal.
738.393, 282.637, 540.265, 63.0875, 2180.97, Signal.
959.283, 693.909, 426.767, 118.448, 2274.54, Signal.
407.836, 260.871, 182.257, 245.169, 2256.53, Signal.
676.418, 693.918, 310.678, 128.363, 2368.17, Signal.
685.664, 336.826, 231.105, 205.663, 1801.69, Signal.
733.796, 528.92, 485.333, 347.225, 2243.35, Signal.
479.327, 250.447, 57.9598, 165.689, 1720.76, Signal.
295.503, 467.65, 245.278, 173.601, 2123.54, Signal.
582.406, 418.495, 333.058, 89.2517, 1907.04, Signal.
619.564, 649.469, 490.155, 64.6636, 2937.85, Signal.
584.18, 275.573, 148.937, 206.154, 1412.86, Signal.
866.492, 360.237, 367.293, 176.568, 2023.88, Signal.
491.819, 396.727, 178.471, 77.2071, 1965.79, Signal.
773.343, 1064.37, 168.545, 162.699, 2232.18, Signal.
421.305, 341.133, 310.309, 116.789, 2121.61, Signal.
803.53, 96.8881, 583.623, 70.5337, 2013.68, Signal.
841.736, 475.722, 168.868, 439.327, 2269.09, Signal.
685.68, 274.596, 620.564, 204.71, 1849.3, Signal.
396.968, 530.453, 95.1209, 220.951, 2037.13, Signal.
880.434, 363.229, 390.103, 187.141, 2139.57, Signal.
675.255, 134.609, 95.6285, 100.61, 947.416, Signal.
809.912, 862.136, 174.331, 48.833, 2140.78, Signal.
673.735, 610.088, 93.92, 596.439, 3151.98, Signal.
1337.37, 623.009, 605.62, 92.7976, 2713.83, Signal.
679.331, 344.987, 321.021, 195.114, 1824.25, Signal.
724.576, 673.333, 417.303, 227.553, 2128.28, Signal.
813.009, 457.689, 264.568, 263.092, 1823.9, Signal.
396.592, 206.321, 118.795, 161.022, 1493.73, Signal.
723.056, 336.318, 451.742, 233.354, 2275.89, Signal.
506, 277.807, 188.148, 228.176, 1869.5, Signal.
548.711, 509.563, 278.921, 107.708, 1905.14, Signal.
634.83, 194.708, 565.865, 100.456, 1755.39, Signal.
697.581, 576.558, 285.422, 215.177, 2279.96, Signal.
803.132, 355.433, 249.506, 44.1215, 1716.22, Signal.
460.62, 517.984, 115.735, 455.915, 2182.56, Signal.
637.077, 105.559, 603.231, 71.0022, 1907.15, Signal.
359.414, 505.509, 181.719, 287.578, 2097.62, Signal.
733.167, 675.344, 166.69, 243.986, 1861.7, Signal.
850.848, 324.991, 737.934, 209.851, 2188.97, Signal.
640.117, 308.498, 349.111, 157.78, 2211.62, Signal.
378.165, 448.111, 64.2306, 108.311, 1445.72, Signal.
436.273, 330.86, 354.444, 193.597, 1937.44, Signal.
508.602, 283.44, 413.044, 83.1082, 1624.9, Signal.
738.394, 768.645, 378.765, 72.7277, 2049.02, Signal.
1008.89, 631.042, 230.875, 44.4043, 2498.64, Signal.
659.269, 499.76, 226.446, 142.215, 2134.68, Signal.
639.412, 493.053, 369.975, 180.177, 1724.77, Signal.
434.24, 483.691, 254.218, 209.765, 2733.17, Signal.
795.648, 739.21, 287.551, 255.245, 2405.19, Signal.
861.94, 445.042, 504.391, 117.614, 2076.62, Signal.
612.355, 831.292, 256.808, 102.524, 2738.19, Signal.
787.089, 276.135, 277.074, 108.265, 1707.42, Signal.
337.772, 400.495, 231.206, 230.68, 1807.38, Signal.
413.319, 352.068, 320.295, 170.825, 2204.4, Signal.
802.501, 486.57, 184.66, 438.267, 2088.71, Signal.
760.366, 596.549, 426.62, 169.183, 1967.26, Signal.
1041.46, 198.692, 760.73, 174.629, 2269.67, Signal.
382.366, 214.454, 145.962, 209.384, 1441.44, Signal.
869.146, 626.398, 92.5134, 93.8474, 2174.21, Signal.
623.192, 167.628, 104.149, 77.8702, 1149.18, Signal.
688.845, 651.839, 427.649, 300.396, 2932.25, Signal.
741.426, 263.549, 696.888, 65.5373, 1870.53, Signal.
330.184, 257.845, 153.224, 143.466, 2025.24, Signal.
845.64, 533.395, 160.417, 205.362, 1843.3, Signal.
510.234, 265.01, 194.76, 208.409, 2035.05, Signal.
822.126, 792.411, 274.666, 277.022, 2328.62, Signal.
676.538, 415.648, 633.095, 171.59, 2127.31, Signal.
605.442, 225.43, 429.682, 93.1623, 2272.49, Signal.
877.167, 415.002, 278.807, 163.488, 2000.68, Signal.
593.157, 278.517, 226.737, 190.921, 2238.13, Signal.
1012.07, 395.647, 699.98, 175.031, 2495.58, Signal.
425.68, 392.032, 366.111, 222.497, 2242.5, Signal.
639.195, 449.793, 180.252, 290.857, 1833.82, Signal.
754.727, 244.052, 250.977, 227.038, 2765.71, Signal.
665.677, 684.996, 453.377, 42.4493, 2277.27, Signal.
723.288, 275.772, 334.381, 114.641, 1761.68, Signal.
687.758, 297.425, 275.632, 266.164, 1965.9, Signal.
725.777, 472.185, 582.307, 99.7569, 2143.14, Signal.
777.17, 399.71, 436.186, 49.694, 1884.39, Signal.
705.251, 415.471, 247.826, 361.973, 2025.77, Signal.
933.263, 355.619, 308.782, 192.01, 2386.03, Signal.
731.869, 187.375, 714.13, 116.868, 2082.65, Signal.
514.432, 500.74, 240.106, 162.21, 2084.13, Signal.
832.84, 385.669, 616.148, 159.802, 2192.71, Signal.
338.901, 251.709, 155.588, 153.567, 1129.77, Signal.
955.497, 293.624, 433.807, 265.475, 2172.8, Signal.
459.246, 297.653, 241.587, 296.289, 1388.02, Signal.
402.688, 347.182, 148.94, 250.269, 1821.21, Signal.
354.307, 431.443, 244.104, 111.599, 1702.4, Signal.
792.498, 216.565, 578.444, 60.3247, 2386.46, Signal.
355.379, 451.911, 221.094, 113.213, 1602.69, Signal.
833.154, 531.493, 263.621, 253.87, 1969.23, Signal.
739.462, 308.582, 580.821, 189.991, 2090.88, Signal.
553.587, 697.532, 299.143, 146.182, 1977.05, Signal.
351.253, 417.257, 190.903, 118.54, 1551.26, Signal.
400.054, 374.956, 81.976, 163.981, 1131.69, Signal.
751.773, 182.866, 589.379, 165.864, 2003.23, Signal.
687.317, 284.317, 659.327, 254.895, 2132.97, Signal.
737.383, 608.971, 500.284, 130.424, 2176.37, Signal.
1031.81, 800.733, 270.697, 90.7351, 2274.34, Signal.
818.593, 595.404, 433.135, 65.3252, 2061.19, Signal.
459.704, 454.319, 119.065, 54.7177, 2082.48, Signal.
658.177, 217.055, 643.963, 212.093, 1945.91, Signal.
410.236, 576.395, 298.343, 135.881, 2094.38, Signal.
425.989, 365.391, 292.047, 120.041, 1774.66, Signal.
794.39, 328.641, 668.055, 149.647, 2141.43, Signal.
941.296, 884.397, 641.934, 251.755, 2892.49, Signal.
439.106, 395.483, 138.345, 390.32, 2157.12, Signal.
654.968, 923.199, 59.2018, 230.533, 2120.41, Signal.
635.897, 358.704, 344.135, 103.175, 2242.88, Signal.
813.761, 205.058, 582.015, 165.214, 2079.95, Signal.
511.281, 380.716, 125.274, 333.923, 2078.1, Signal.
578.553, 363.765, 383.133, 185.16, 1823.85, Signal.
576.772, 493.469, 157.273, 85.1084, 1492.6, Signal.
512.752, 390.577, 238.885, 335.828, 2584.82, Signal.
613.817, 168.816, 323.258, 165.177, 1596.86, Signal.
471.221, 663.447, 230.867, 214.93, 1889.15, Signal.
458.269, 292.628, 412.487, 285.922, 2113.46, Signal.
727.944, 372.691, 465.696, 211.411, 2039.86, Signal.
931.164, 459.009, 247.7, 404.046, 2343, Signal.
468.463, 658.44, 123.488, 249.1, 2074.22, Signal.
479.501, 318.411, 395.607, 192.767, 2249.89, Signal.
686.682, 329.342, 566.41, 138.778, 1992.45, Signal.
802.297, 320.844, 437.386, 280.984, 2081.8, Signal.
551.808, 318.514, 302.222, 219.93, 1989.66, Signal.
778.492, 429.892, 649.44, 70.2318, 2290.79, Signal.
692.627, 238.464, 625.583, 50.8891, 2067.73, Signal.
956.86, 200.428, 678.033, 136.125, 2105.61, Signal.
487.726, 557.561, 176.42, 414.884, 2073, Signal.
733.776, 347.912, 480.564, 186.139, 1979.79, Signal.
897.293, 327.147, 369.381, 315.02, 2180.29, Signal.
761.826, 643.657, 201.595, 207.978, 1924.37, Signal.
669.693, 356.962, 646.349, 163.377, 2042.72, Signal.
282.366, 371.98, 235.797, 205.679, 1772.22, Signal.
429.009, 427.119, 231.548, 43.3515, 1685.42, Signal.
976.558, 940.576, 238.974, 117.547, 2445.22, Signal.
818.147, 747.802, 75.1926, 76.026, 1886.46, Signal.
545.576, 222.17, 531.183, 130.769, 1795.63, Signal.
712.442, 492.977, 153.836, 388.859, 1920.73, Signal.
560.78, 186.234, 256.292, 152.907, 1532.92, Signal.
465.733, 214.171, 182.814, 183.506, 1847.87, Signal.
282.654, 562.003, 230.57, 215.057, 2075.17, Signal.
788.227, 347.367, 80.4816, 345.423, 1920.98, Signal.
766.877, 382.298, 557.817, 367.114, 2287.29, Signal.
600.787, 653.245, 124.667, 167.959, 1757.67, Signal.
468.341, 287.773, 147.183, 223.805, 1948.3, Signal.
570.722, 741.423, 193.029, 180.818, 2041.29, Signal.
211.803, 453.788, 191.89, 103.954, 1740.57, Signal.
567.471, 315.867, 124.183, 306.708, 2011.53, Signal.
761.007, 256.588, 624.032, 87.6463, 1855.78, Signal.
368.5, 529.424, 64.0605, 218.635, 2030.54, Signal.
855.218, 174.593, 138.681, 92.1999, 936.065, Signal.
925.839, 639.153, 387.389, 348.165, 2782.53, Signal.
288.717, 560.524, 138.269, 343.979, 1375.11, Signal.
433.717, 466.816, 266.56, 396.26, 2190.81, Signal.
804.009, 415.186, 234.48, 109.609, 2034.15, Signal.
671.431, 478.371, 143.106, 371.341, 1796.15, Signal.
651.459, 163.757, 385.178, 83.9095, 1692.29, Signal.
436.213, 418.909, 344.587, 133.359, 2180.96, Signal.
359.234, 573.055, 213.996, 381.831, 2227.61, Signal.
1200.37, 535.099, 764.114, 97.767, 2765.65, Signal.
836.701, 269.139, 673.234, 237.048, 2326.11, Signal.
499.065, 321.414, 397.747, 87.958, 1892.15, Signal.
654.823, 814.235, 280.246, 59.8016, 2103.03, Signal.
420.823, 363.051, 307.709, 332.568, 1995.2, Signal.
817.685, 708.175, 394.293, 345.576, 2337.64, Signal.
777.065, 538.302, 244.565, 165.091, 2403.95, Signal.
744.884, 367.432, 409.909, 292.499, 2187.8, Signal.
629.148, 820.805, 83.663, 234.055, 2244.51, Signal.
575.595, 139.87, 490.087, 119.678, 1820.82, Signal.
913.086, 450.813, 616.126, 162.407, 3108.43, Signal.
715.903, 774.854, 143.298, 69.1623, 2305.35, Signal.
595.066, 185.124, 397.992, 101.055, 1535.84, Signal.
854.274, 365.538, 488.504, 201.404, 2170.88, Signal.
702.731, 505.71, 470.617, 239.462, 2219.02, Signal.
559.614, 278.325, 433.24, 114.093, 1809.22, Signal.
571.76, 525.005, 194.3, 347.541, 2152.23, Signal.
753.526, 244.243, 324.357, 242.502, 1992.78, Signal.
719.998, 681.683, 296.72, 266.182, 2099.94, Signal.
646.12, 638.735, 120.674, 402.564, 2434.42, Signal.
677.019, 749.139, 178.867, 235.386, 2430.26, Signal.
875.625, 714.199, 212.517, 418.092, 2261.59, Signal.
778.989, 301.185, 710.839, 214.967, 2176.4, Signal.
712.097, 752.214, 59.4386, 269.98, 1892.48, Signal.
332.222, 78.8824, 294.896, 76.3456, 1589.69, Signal.
632.251, 285.26, 348.051, 91.1353, 1919.13, Signal.
366.13, 315.629, 252.939, 294.393, 1876.68, Signal.
771.849, 793.151, 183.155, 324.125, 2095.98, Signal.
473.495, 246.201, 362.997, 186.384, 1675.71, Signal.
887.845, 845.747, 254.543, 167.161, 2218.22, Signal.
1031.26, 837.165, 287.722, 94.5847, 2295.8, Signal.
695.533, 534.587, 65.3677, 289.034, 2282.44, Signal.
807.432, 523.335, 310.511, 143.139, 2553.77, Signal.
696.627, 290.991, 328.868, 103.404, 2204.36, Signal.
861.465, 672.927, 97.0555, 130.288, 1963.41, Signal.
474.511, 431.227, 292.598, 211.641, 2104.76, Signal.
309.245, 230.745, 136.626, 209.296, 1584.89, Signal.
521.306, 100.483, 483.348, 49.2053, 1818.33, Signal.
682.928, 584.164, 143.949, 439.632, 2203.23, Signal.
444.399, 443.134, 266.095, 148.366, 1726.05, Signal.
686.788, 254.557, 278.702, 60.5175, 1602.48, Signal.
792.401, 528.475, 513.138, 187.175, 2343.18, Signal.
789.66, 334.308, 521.777, 128.939, 1811.02, Signal.
860.195, 655.943, 274.307, 267.425, 2201.84, Signal.
883.518, 478.578, 626.622, 137.481, 2367, Signal.
709.038, 254.698, 629.432, 42.7817, 1634.07, Signal.
655.968, 327.159, 380.693, 146.568, 1807.27, Signal.
502.794, 339.173, 91.2752, 220.954, 1600.13, Signal.
732.357, 210.864, 507.107, 114.998, 1795.36, Signal.
852.737, 325.28, 804.263, 63.1235, 2126.78, Signal.
473.712, 218.474, 457.969, 124.609, 1808.26, Signal.
496.195, 190.607, 345.249, 115.5, 1804.03, Signal.
922.241, 513.896, 480.185, 284.213, 2294.18, Signal.
693.418, 275.33, 523.963, 119.2, 1740.02, Signal.
764.843, 328.279, 548.503, 216.516, 2393.13, Signal.
835.861, 735.098, 212.118, 298.816, 2219.73, Signal.
1096.43, 296.623, 810.164, 176.96, 2625.21, Signal.
306.779, 406.644, 282.906, 201.416, 1871.45, Signal.
751.882, 449.436, 270.212, 115.456, 1972.88, Signal.
793.238, 1034.02, 217.566, 53.882, 2240.28, Signal.
618.353, 653.272, 239.209, 187.19, 2212.86, Signal.
728.642, 691.71, 153.911, 115.92, 2061.65, Signal.
519.071, 321.451, 328.917, 158.332, 1607.64, Signal.
533.217, 431.466, 445.572, 175.034, 2016.38, Signal.
843.931, 541.468, 149.66, 477.453, 2278.77, Signal.
577.45, 263.819, 530.069, 151.574, 2133.02, Signal.
717.594, 157.631, 624.57, 154.754, 1967.59, Signal.
196.946, 379.547, 191.278, 93.6147, 2188.12, Signal.
679.74, 449.286, 165.293, 56.469, 1862.18, Signal.
576.032, 342.086, 272.959, 46.7465, 1421.3, Signal.
746.409, 128.984, 455.293, 115.265, 1800.62, Signal.
492.822, 586.267, 483.779, 67.0351, 2148.91, Signal.
851.226, 334.249, 326.113, 294.319, 2093.74, Signal.
774.758, 467.341, 399.833, 105.761, 1976.69, Signal.
674.259, 590.648, 119.468, 168.471, 1652.01, Signal.
791.674, 803.729, 396.513, 181.078, 2244.99, Signal.
637.051, 297.571, 573.434, 202.117, 2195.53, Signal.
976.193, 897.799, 85.7985, 78.4082, 2737.31, Signal.
556.126, 719.107, 217.625, 90.7313, 2129.53, Signal.
678.275, 387.637, 525.64, 214.013, 2158.17, Signal.
472.895, 477.954, 337.315, 300.021, 2192.31, Signal.
843.149, 279.364, 718.658, 111.623, 2153.9, Signal.
709.891, 536.906, 278.331, 95.6889, 1947.48, Signal.
855.4, 286.095, 582.537, 70.5321, 1999.01, Signal.
519.305, 742.386, 241.178, 102.312, 2152.49, Signal.
708.803, 713.657, 79.5502, 304.257, 1857.94, Signal.
721.486, 613.708, 118.505, 145.866, 1896.9, Signal.
747.858, 496.483, 428.339, 323.581, 2257.75, Signal.
343.971, 467.033, 106.097, 211.479, 1706.52, Signal.
790.611, 330.004, 605.449, 107.037, 2265.37, Signal.
484.842, 586.532, 184.515, 130.124, 1777.31, Signal.
622.361, 445.367, 529.584, 109.055, 2213.39, Signal.
664.183, 291.477, 396.495, 143.278, 1966.4, Signal.
303.054, 342.02, 183.713, 222.187, 1941.64, Signal.
954.637, 319.032, 621.016, 128.596, 2248.33, Signal.
417.315, 192.093, 232.045, 114.1, 2067.87, Signal.
945.205, 706.71, 165.25, 282.579, 2308.95, Signal.
344.891, 570.712, 51.6561, 235.536, 2170.33, Signal.
498.885, 296.413, 482.525, 69.16, 1841.5, Signal.
686.799, 717.573, 362.938, 127.416, 2062.93, Signal.
799.23, 874.36, 209.104, 102.466, 2168.25, Signal.
576.215, 204.917, 316.566, 144.26, 2141.25, Signal.
486.612, 638.793, 474.27, 70.4123, 2090.57, Signal.
825.461, 801.951, 232.395, 135.744, 2292.71, Signal.
729.099, 613.416, 387.9, 152.583, 2109.83, Signal.
791.288, 401.148, 568.348, 119.861, 2193.86, Signal.
658.819, 377.541, 523.637, 116.428, 1927.12, Signal.
756.204, 342.809, 742.356, 104.951, 2175.83, Signal.
512.735, 429.773, 384.985, 309.933, 2071.48, Signal.
439.695, 553.539, 405.276, 95.0869, 2352.98, Signal.
791.748, 506.702, 171.516, 270.718, 2354.03, Signal.
729.133, 651.056, 266.131, 106.556, 2065.99, Signal.
294.546, 273.621, 200.098, 205.846, 1804.13, Signal.
642.258, 567.218, 621.064, 95.9051, 2312.58, Signal.
1153.64, 205.602, 372.158, 116.092, 1833.03, Signal.
855.501, 224.291, 406.825, 155.352, 2114.95, Signal.
694.166, 481.477, 401.403, 120.897, 2063.92, Signal.
633.065, 172.557, 359.301, 142.928, 1923.53, Signal.
834.634, 799.138, 210.52, 356.905, 2228.81, Signal.
539.189, 410.829, 485.339, 217.222, 2256.63, Signal.
731.047, 372.901, 466.277, 52.3561, 1829.23, Signal.
553.491, 393.989, 400.039, 299.417, 2169.13, Signal.
781.369, 194.357, 510.581, 139.107, 2136.16, Signal.
398.257, 678.06, 77.6828, 139.645, 2197.5, Signal.
725.326, 630.011, 263.451, 135.727, 2243.43, Signal.
734, 537.659, 317.42, 341.057, 2236.69, Signal.
649.096, 308.716, 377.373, 177.369, 1549.98, Signal.
911.429, 889.38, 255.197, 209.342, 2455.8, Signal.
577.893, 580.758, 414.274, 196.816, 2654.88, Signal.
681.263, 424.408, 599.634, 123.624, 2122.9, Signal.
864.453, 780.388, 257.786, 221.834, 2253.7, Signal.
597.524, 670.572, 127.415, 161.947, 1901.95, Signal.
497.902, 244.212, 426.086, 116.212, 1549.06, Signal.
395.936, 314.681, 390.509, 208.776, 1987, Signal.
505.577, 470.256, 128.356, 418.426, 2498.53, Signal.
423.3, 351.241, 408.523, 248.061, 2218.84, Signal.
503.325, 280.829, 345.3, 76.0284, 2001.7, Signal.
346.526, 239.578, 217.494, 217.893, 2023.59, Signal.
936.498, 486.641, 68.2794, 484.427, 2469.78, Signal.
235.552, 189.432, 146.607, 175.231, 1864.47, Signal.
479.435, 652.879, 162.772, 165.314, 2095.8, Signal.
462.78, 423.495, 292.82, 114.722, 1770.46, Signal.
342.607, 548.106, 56.8545, 164.834, 2167.68, Signal.
738.112, 812.006, 139.962, 275.689, 2268.8, Signal.
490.674, 176.631, 461.486, 122.861, 1897.43, Signal.
751.95, 457.245, 157.06, 356.104, 2296.97, Signal.
347.968, 593.344, 325.703, 193.82, 2212.02, Signal.
259.239, 467.668, 252.229, 159.876, 1893.47, Signal.
601.472, 411.017, 380.883, 309.781, 2166.8, Signal.
763.671, 515.401, 156.656, 216.073, 2098.11, Signal.
805.462, 142.954, 699.646, 117.675, 2102.52, Signal.
387.126, 535.727, 308.667, 186.892, 2194.32, Signal.
786.029, 242.428, 748.566, 156.099, 2055.66, Signal.
717.652, 411.923, 439.359, 357.854, 2014.5, Signal.
590.662, 177.999, 221.655, 54.0692, 1873.57, Signal.
139.204, 358.669, 102.668, 105.647, 1145.35, Signal.
888.432, 188.627, 768.553, 152.913, 2014.24, Signal.
747.843, 297.51, 316.115, 127.22, 2025.37, Signal.
681.431, 146.098, 535.747, 49.8416, 1870.33, Signal.
677.685, 111.868, 543.044, 99.0969, 1799.3, Signal.
581.898, 227.495, 501.914, 197.668, 2103.48, Signal.
494.769, 705.435, 321.484, 282.772, 2100.25, Signal.
908.886, 110.912, 783.357, 102.118, 2137.43, Signal.
611.756, 370.245, 247.917, 66.5376, 2418.09, Signal.
873.974, 218.493, 457.327, 161.23, 1765.32, Signal.
603.056, 549.367, 143.565, 350.732, 2085.88, Signal.
568.182, 449.791, 296.659, 57.309, 2111.37, Signal.
874.939, 376.95, 714.387, 46.5344, 2420.85, Signal.
746.254, 633.299, 200.405, 367.788, 2110.37, Signal.
350.448, 154.401, 245.662, 73.755, 1828.87, Signal.
804.483, 495.228, 89.5301, 296.36, 2010.99, Signal.
791.964, 669.511, 331.937, 151.56, 2007.99, Signal.
336.848, 579.141, 328.842, 508.888, 2514.26, Signal.
254.985, 347.386, 155.2, 186.567, 1180.95, Signal.
671.125, 336.741, 571.528, 124.24, 2007.4, Signal.
1029.1, 515.425, 576.78, 260.988, 2434.04, Signal.
663.119, 356.042, 214.244, 123.998, 2017.08, Signal.
786.97, 475.472, 468.906, 100.89, 2336.85, Signal.
682.951, 308.749, 318.763, 190.004, 2088.2, Signal.
471.043, 421.737, 152.456, 78.7176, 2101.36, Signal.
966.963, 236.895, 757.344, 53.9065, 2016.25, Signal.
521.548, 598.717, 206.441, 144.951, 2436.65, Signal.
414.258, 376.946, 182.98, 258.525, 1845.67, Signal.
610.477, 406.088, 434.187, 131.041, 1707.26, Signal.
683.196, 588.226, 50.9443, 375.307, 1770.8, Signal.
621.171, 408.909, 104.289, 301.903, 1647.94, Signal.
827.921, 293.504, 288.614, 276.11, 1938.28, Signal.
683.507, 752.805, 258.203, 176.724, 2207.34, Signal.
622.75, 705.834, 76.8718, 193.948, 2060.87, Signal.
348.474, 386.106, 327.522, 146.879, 2045.78, Signal.
611.978, 286.732, 415.184, 128.593, 1725.71, Signal.
664.743, 493.685, 100.335, 275.231, 2144.18, Signal.
758.375, 499.829, 426.061, 367.245, 2212.16, Signal.
761.771, 407.554, 231.691, 294.66, 1950.92, Signal.
760.406, 247.456, 60.81, 115.216, 1236.53, Signal.
575.278, 779.224, 452.472, 180.168, 2461.39, Signal.
758.423, 544.062, 215.614, 281.086, 2465.48, Signal.
730.091, 720.579, 79.4161, 300.809, 1902.9, Signal.
903.297, 571.518, 543.25, 514.193, 2686.37, Signal.
647.163, 326.815, 630.882, 148.186, 2180.73, Signal.
612.571, 145.385, 209.552, 112.601, 1024.41, Signal.
793.525, 102.884, 705.425, 65.9749, 1771.54, Signal.
734.171, 329.844, 412.129, 98.7588, 1714.93, Signal.
327.843, 305.395, 178.325, 124.192, 2210.38, Signal.
698.681, 824.726, 268.738, 145.152, 2049.79, Signal.
731.712, 585.938, 184.354, 224.765, 1914.05, Signal.
550.745, 530.371, 97.8744, 89.3447, 1675.07, Signal.
